Timestamp, Request ID, URI, Method, Pricing, Elapsed Time, CPU Load, Memory Load
Timestamp, Request ID, URI, Method, Pricing, Elapsed Time, CPU Load, Memory Load
Timestamp, Request ID, URI, Method, Pricing, Elapsed Time, CPU Load, Memory Load
2024-09-06 20:06:26, b4afb362-74e4-4259-95a0-38bfb47d5f4f, /api/v1/clinics, GET, null, 205ms, CPU Load: 45.00%, Memory Load: 3.586437GB
2024-09-06 20:06:16, 75ba0b4d-aa11-4b4d-8c0d-fbe2869d2236, /api/v1/visits, GET, GOLD, 65ms, CPU Load: 55.00%, Memory Load: 3.574902GB
2024-09-06 20:06:21, 0313a4fb-f80b-43c6-a079-3b3725f2b698, /api/v1/pets, GET, GOLD, 335ms, CPU Load: 52.38%, Memory Load: 3.582592GB
2024-09-06 20:06:26, f786b3e5-3969-4eb4-b60a-2ac5f162f3e9, /api/v1/auth/signup, POST, null, 122ms, CPU Load: 45.00%, Memory Load: 3.586437GB
2024-09-06 20:06:21, ecba919b-b5c9-4019-9d9f-6846dbf5952e, /api/v1/visits, GET, GOLD, 83ms, CPU Load: 52.38%, Memory Load: 3.582592GB
Timestamp, Request ID, URI, Method, Pricing, Elapsed Time, CPU Load, Memory Load
2024-09-06 20:06:41, 1a8d36b4-634b-43ce-b2e3-98d0a15950b8, /api/v1/pets, GET, GOLD, 321ms, CPU Load: 50.00%, Memory Load: 3.591003GB
2024-09-06 20:06:51, f902bde1-179f-48f5-981e-df5194914c2d, /api/v1/visits, GET, GOLD, 95ms, CPU Load: 62.50%, Memory Load: 3.599354GB
2024-09-06 20:06:41, 40826367-0374-431e-b54a-120042536623, /api/v1/visits, GET, GOLD, 67ms, CPU Load: 50.00%, Memory Load: 3.591003GB
2024-09-06 20:06:56, 64d9bf05-a9d0-4476-b3b4-ffd9025f25e5, /api/v1/auth/signup, POST, null, 185ms, CPU Load: 50.00%, Memory Load: 3.581360GB
2024-09-06 20:06:36, 6805b824-162d-4973-961e-35d5f9454c00, /api/v1/pets/243, DELETE, GOLD, 185ms, CPU Load: 52.00%, Memory Load: 3.588840GB
2024-09-06 20:06:56, 13e55a45-3074-4809-a600-56c4d72f568a, /api/v1/clinics, GET, null, 212ms, CPU Load: 50.00%, Memory Load: 3.581360GB
2024-09-06 20:06:46, af339a31-c9d4-43ca-8888-e3ea21d852fe, /api/v1/pets/types, GET, GOLD, 502ms, CPU Load: 69.23%, Memory Load: 3.598454GB
2024-09-06 20:06:51, 1b36dc0c-ec59-4c4b-a0ff-3dbbc5f52eca, /api/v1/pets, GET, GOLD, 362ms, CPU Load: 62.50%, Memory Load: 3.599354GB
2024-09-06 20:06:56, 1b589682-2916-4f15-a6fc-ccb8b52905b2, /api/v1/auth/signin, POST, null, 18ms, CPU Load: 50.00%, Memory Load: 3.581360GB
Timestamp, Request ID, URI, Method, Pricing, Elapsed Time, CPU Load, Memory Load
Timestamp, Request ID, URI, Method, Pricing, Elapsed Time, CPU Load, Memory Load
2024-09-06 20:07:56, 637c4b8e-e412-436c-9346-8cbc6c580db6, /api/v1/auth/signin, POST, null, 299ms, CPU Load: 35.29%, Memory Load: 3.559765GB
2024-09-06 20:07:56, 2272ac44-eb54-4de3-95c0-689bdef334f9, /api/v1/pets, GET, PLATINUM, 38ms, CPU Load: 35.29%, Memory Load: 3.559765GB
2024-09-06 20:07:56, 73d6a5c9-6846-465e-a807-edf276cfaef6, /api/v1/auth/signup, POST, null, 501ms, CPU Load: 35.29%, Memory Load: 3.559765GB
2024-09-06 20:07:41, 2c668b97-5f7e-4d9a-a09c-6c9f6cabb6e0, /api/v1/pets/250, DELETE, PLATINUM, 116ms, CPU Load: 36.67%, Memory Load: 3.551594GB
2024-09-06 20:07:46, c3a0a70b-7b50-4c5f-bd33-61f0020cd881, /api/v1/pets/101, DELETE, PLATINUM, 166ms, CPU Load: 35.48%, Memory Load: 3.559105GB
2024-09-06 20:07:51, 966ce8bf-1133-4a71-b3da-0456515d0cea, /api/v1/pets/types, GET, PLATINUM, 498ms, CPU Load: 30.00%, Memory Load: 3.558983GB
2024-09-06 20:07:41, 4021cd75-af4e-4935-82e5-518c8559d4e1, /api/v1/visits, GET, PLATINUM, 514ms, CPU Load: 36.67%, Memory Load: 3.551594GB
2024-09-06 20:07:46, 32c69ab3-f3f8-4a44-a9a6-6abbde357c7e, /api/v1/pets, GET, PLATINUM, 47ms, CPU Load: 35.48%, Memory Load: 3.559105GB
2024-09-06 20:07:51, 7efc2240-6fd0-4008-aecf-ddbafd122031, /api/v1/pets, POST, PLATINUM, 108ms, CPU Load: 30.00%, Memory Load: 3.558983GB
Timestamp, Request ID, URI, Method, Pricing, Elapsed Time, CPU Load, Memory Load
